,Time,Open,High,Low,Close,Volume,QuoteAssetVolume,NumberOfTrades,ID_Coin,Pt-1,Pt+1buyHigh,Pt+5c,Pt+10c,Time_human
0,1655446380000,0.18880000,0.1922,0.18780000,0.1911,76200.0,14434.26170000,126,NULSUSDT,0.1887,0.1929,0.1971,0.2083,2022-06-17 06:13:00
1,1656850860000,0.19100000,0.1959,0.19100000,0.1939,272733.0,53064.12410000,243,NULSUSDT,0.1916,0.1948,0.1995,0.2083,2022-07-03 12:21:00
2,1657271100000,0.20810000,0.2109,0.20520000,0.2107,126312.0,26221.41220000,238,NULSUSDT,0.2081,0.2126,0.2272,0.2338,2022-07-08 09:05:00
3,1657318140000,0.22940000,0.235,0.22890000,0.235,353706.0,82398.23540000,373,NULSUSDT,0.2288,0.24,0.2488,0.2669,2022-07-08 22:09:00
4,1657321200000,0.24520000,0.2482,0.24510000,0.2478,95853.0,23599.75120000,78,NULSUSDT,0.2451,0.2485,0.2555,0.2659,2022-07-08 23:00:00
5,1657723620000,0.21050000,0.2142,0.21050000,0.213,46276.0,9833.01150000,68,NULSUSDT,0.21,0.2149,0.2247,0.2314,2022-07-13 14:47:00
6,1655318280000,6.36000000,6.49,6.36000000,6.48,104085.31,669527.21830000,1430,LINKUSDT,6.35,6.49,6.83,6.95,2022-06-15 18:38:00
7,1655318280000,4.32000000,4.39,4.32000000,4.39,32729.0,142436.68850000,390,WAVESUSDT,4.31,4.39,4.55,4.66,2022-06-15 18:38:00
8,1659695100000,0.00250400,0.002534,0.00250300,0.00253,125796732.0,317034.44275900,1079,HOTUSDT,0.002503,0.002539,0.0028,0.002712,2022-08-05 10:25:00
9,1662547140000,0.09110000,0.0922,0.09030000,0.092,2058001.0,188710.88340000,312,FETUSDT,0.091,0.0921,0.0941,0.0993,2022-09-07 10:39:00
10,1656078900000,0.01826000,0.0186,0.01824000,0.01853,5039077.6,93050.90433000,572,CELRUSDT,0.01826,0.01906,0.02001,0.02236,2022-06-24 13:55:00
11,1655318280000,1.09700000,1.118,1.09700000,1.116,84452.5,93623.10680000,594,THETAUSDT,1.097,1.118,1.157,1.2,2022-06-15 18:38:00
12,1659366240000,0.66000000,0.671,0.65800000,0.667,261450.8,174088.13550000,568,ENJUSDT,0.66,0.674,0.704,0.716,2022-08-01 15:04:00
13,1657786680000,0.01762000,0.018,0.01761000,0.018,3444340.5,61638.15466700,243,MITHUSDT,0.0176,0.01849,0.0221,0.02167,2022-07-14 08:18:00
14,1657992240000,0.01862000,0.01902,0.01862000,0.01889,4592114.1,86790.63789900,214,MITHUSDT,0.01858,0.02,0.02175,0.02307,2022-07-16 17:24:00
15,1658027820000,0.02027000,0.0212,0.02023000,0.02063,7255697.2,150444.13630100,238,MITHUSDT,0.02024,0.02118,0.02433,0.02473,2022-07-17 03:17:00
16,1658044140000,0.02668000,0.027,0.02627000,0.027,1477685.0,39286.85700000,233,MITHUSDT,0.02668,0.0273,0.0298,0.03376,2022-07-17 07:49:00
17,1658046120000,0.03394000,0.0345,0.03371000,0.03432,2860147.8,97751.28394400,594,MITHUSDT,0.03384,0.035,0.0378,0.04183,2022-07-17 08:22:00
18,1658047800000,0.03853000,0.0392,0.03815000,0.03897,3195359.7,123855.56121400,833,MITHUSDT,0.03853,0.03947,0.04045,0.04538,2022-07-17 08:50:00
19,1658062560000,0.04210000,0.0435,0.04203000,0.04333,10794291.0,462943.80094400,1450,MITHUSDT,0.0421,0.04439,0.0456,0.05118,2022-07-17 12:56:00
20,1658124960000,0.04472000,0.04557,0.04462000,0.04527,1819522.0,82318.01642500,364,MITHUSDT,0.04471,0.04535,0.0463,0.04885,2022-07-18 06:16:00
21,1658127840000,0.04949000,0.0503,0.04942000,0.05019,2797415.6,139737.86496100,582,MITHUSDT,0.04949,0.05092,0.05217,0.05437,2022-07-18 07:04:00
22,1658383140000,0.03209000,0.033,0.03209000,0.03278,955530.4,31342.99936900,127,MITHUSDT,0.03209,0.03435,0.03739,0.04439,2022-07-21 05:59:00
23,1658398800000,0.05744000,0.05844,0.05738000,0.05839,3338177.1,193464.51890800,752,MITHUSDT,0.05735,0.061,0.06323,0.06578,2022-07-21 10:20:00
24,1655452320000,0.04750000,0.048,0.04750000,0.0479,396811.0,18943.31120000,73,TFUELUSDT,0.0474,0.0484,0.0501,0.0523,2022-06-17 07:52:00
25,1655517840000,0.04680000,0.0474,0.04680000,0.0473,284940.0,13396.61820000,80,TFUELUSDT,0.0468,0.0483,0.051,0.0532,2022-06-18 02:04:00
26,1655519040000,0.05250000,0.0539,0.05250000,0.0538,1213374.0,64696.22660000,462,TFUELUSDT,0.0525,0.0549,0.0581,0.059,2022-06-18 02:24:00
27,1656783540000,0.04940000,0.0504,0.04940000,0.0502,435323.0,21730.38320000,96,TFUELUSDT,0.0494,0.0512,0.0538,0.0551,2022-07-02 17:39:00
28,1656836880000,0.05250000,0.0531,0.05240000,0.0531,596737.0,31558.83680000,129,TFUELUSDT,0.0525,0.0534,0.055,0.0578,2022-07-03 08:28:00
29,1658102220000,0.06080000,0.0621,0.06080000,0.0618,1068598.0,65936.36620000,313,TFUELUSDT,0.0608,0.062,0.0641,0.0659,2022-07-17 23:57:00
30,1661472240000,0.06430000,0.0657,0.06430000,0.0651,783754.0,50923.53270000,324,TFUELUSDT,0.0643,0.0651,0.0665,0.0709,2022-08-26 00:04:00
31,1655318280000,0.22420000,0.23,0.22420000,0.2295,1325270.0,300936.36570000,1508,FTMUSDT,0.2242,0.2298,0.2396,0.2457,2022-06-15 18:38:00
32,1656007560000,0.02000000,0.02069,0.02000000,0.02055,4505966.7,91973.78233300,454,GTOUSDT,0.01999,0.02057,0.0214,0.0227,2022-06-23 18:06:00
33,1656010380000,0.02193000,0.02287,0.02190000,0.02251,5932090.9,132985.23814000,542,GTOUSDT,0.02188,0.0235,0.02531,0.02708,2022-06-23 18:53:00
34,1656528540000,0.01790000,0.01824,0.01790000,0.01824,2705318.3,48852.17098100,302,GTOUSDT,0.01789,0.0182,0.01905,0.02097,2022-06-29 18:49:00
35,1657973820000,0.02374000,0.024,0.02373000,0.02399,1716168.1,41005.08417100,211,GTOUSDT,0.02372,0.024,0.02483,0.02564,2022-07-16 12:17:00
36,1658046240000,0.02588000,0.02627,0.02588000,0.02627,544452.8,14239.92151200,96,GTOUSDT,0.02592,0.0265,0.02751,0.02819,2022-07-17 08:24:00
37,1658088000000,0.02761000,0.0281,0.02761000,0.0281,532363.5,14808.28717900,89,GTOUSDT,0.0276,0.02831,0.02981,0.03226,2022-07-17 20:00:00
38,1658383380000,0.02353000,0.02386,0.02353000,0.02386,1315161.3,31182.82997500,111,GTOUSDT,0.02353,0.02386,0.02483,0.02537,2022-07-21 06:03:00
39,1658384700000,0.02441000,0.02469,0.02439000,0.02466,299293.4,7330.91314100,40,GTOUSDT,0.02437,0.0247,0.02527,0.02648,2022-07-21 06:25:00
40,1655112600000,0.10040000,0.11,0.10040000,0.1094,2534665.0,269528.52950000,964,DUSKUSDT,0.1007,0.1098,0.1187,0.1206,2022-06-13 09:30:00
41,1655116140000,0.12610000,0.1287,0.12570000,0.1283,325469.0,41477.21200000,267,DUSKUSDT,0.1256,0.1289,0.1323,0.1373,2022-06-13 10:29:00
42,1655130180000,0.13170000,0.1343,0.13100000,0.1338,314369.0,41729.21860000,221,DUSKUSDT,0.1316,0.139,0.1491,0.1508,2022-06-13 14:23:00
43,1655136600000,0.13640000,0.1383,0.13630000,0.1379,189545.0,26018.37210000,183,DUSKUSDT,0.1363,0.1383,0.1684,0.1758,2022-06-13 16:10:00
44,1655140800000,0.17480000,0.1774,0.17360000,0.1767,977601.0,172352.39380000,659,DUSKUSDT,0.1748,0.1767,0.1882,0.1879,2022-06-13 17:20:00
45,1660228140000,0.04072000,0.04191,0.04069000,0.04184,10704789.7,442254.74829300,1556,ANKRUSDT,0.04069,0.043,0.04454,0.04776,2022-08-11 14:29:00
46,1660229520000,0.04616000,0.04729,0.04612000,0.0472,6902880.3,321978.75020800,933,ANKRUSDT,0.04613,0.04747,0.04948,0.05227,2022-08-11 14:52:00
47,1657664520000,0.00012710,0.0001299,0.00012710,0.0001285,1278235605.0,164422.66077970,609,WINUSDT,0.0001271,0.00013,0.0001378,0.0001437,2022-07-12 22:22:00
48,1657664940000,0.00013300,0.0001354,0.00013240,0.0001345,1179427664.0,157539.30150180,708,WINUSDT,0.0001331,0.000137,0.0001412,0.0001453,2022-07-12 22:29:00
49,1659428520000,0.00014560,0.000152,0.00014320,0.000147,2482070908.0,366906.08283360,2965,WINUSDT,0.0001455,0.0001474,0.0001538,0.0001722,2022-08-02 08:22:00
50,1654981260000,0.00737000,0.00751,0.00737000,0.0075,4640806.9,34529.70264800,145,COSUSDT,0.00737,0.00757,0.00786,0.00806,2022-06-11 21:01:00
51,1656170940000,0.00657000,0.00664,0.00656000,0.00664,1796151.6,11844.30858300,105,COSUSDT,0.00657,0.00681,0.00702,0.00734,2022-06-25 15:29:00
52,1660298400000,0.00832000,0.00905,0.00831000,0.00865,74842212.2,646068.34046600,2795,COSUSDT,0.00832,0.0095,0.01013,0.01045,2022-08-12 10:00:00
53,1654979340000,0.73880000,0.753,0.73880000,0.7528,42013.0,31384.08990000,264,COCOSUSDT,0.7385,0.7692,0.8048,0.8228,2022-06-11 20:29:00
54,1654980420000,0.79300000,0.8069,0.79280000,0.8055,40969.0,32796.93370000,341,COCOSUSDT,0.7925,0.8139,0.8341,0.8769,2022-06-11 20:47:00
55,1657462260000,0.76330000,0.772,0.76290000,0.772,120897.0,93160.09720000,312,COCOSUSDT,0.7631,0.785,0.879,0.8805,2022-07-10 14:11:00
56,1657524360000,0.75900000,0.7679,0.75850000,0.7679,30896.0,23567.07490000,158,COCOSUSDT,0.7589,0.7739,0.8078,0.8208,2022-07-11 07:26:00
57,1661771700000,0.66130000,0.6721,0.65970000,0.6704,10754.0,7181.54130000,93,COCOSUSDT,0.6621,0.6728,0.6976,0.7322,2022-08-29 11:15:00
58,1659156540000,1.34700000,1.38,1.34600000,1.371,154224.1,210307.48410000,483,MTLUSDT,1.347,1.376,1.452,1.463,2022-07-30 04:49:00
59,1660224240000,0.69300000,0.711,0.69200000,0.707,186742.3,131173.51870000,411,TOMOUSDT,0.693,0.732,0.828,0.913,2022-08-11 13:24:00
60,1656852360000,0.01766000,0.01813,0.01765000,0.018,475923.5,8480.73987400,78,PERLUSDT,0.01764,0.01836,0.01912,0.01972,2022-07-03 12:46:00
61,1657113540000,0.01765000,0.01797,0.01763000,0.01797,2799602.4,49636.69302100,215,PERLUSDT,0.01766,0.01803,0.01897,0.01939,2022-07-06 13:19:00
62,1657749360000,0.01899000,0.01937,0.01899000,0.01936,858554.0,16556.92289300,42,PERLUSDT,0.01898,0.01939,0.02181,0.02369,2022-07-13 21:56:00
63,1657749960000,0.02261000,0.024,0.02257000,0.02369,3985201.6,92678.27755800,461,PERLUSDT,0.02256,0.024,0.02676,0.03164,2022-07-13 22:06:00
64,1658097180000,0.02408000,0.0244,0.02403000,0.0244,441368.0,10660.14926400,58,PERLUSDT,0.02408,0.0245,0.02508,0.02616,2022-07-17 22:33:00
65,1659484860000,0.00105600,0.001082,0.00105600,0.00108,228901785.0,245110.75549900,508,DENTUSDT,0.001056,0.001082,0.001138,0.001316,2022-08-03 00:01:00
66,1657364580000,0.00461800,0.00467,0.00461000,0.00467,6924554.0,32110.68581200,107,MFTUSDT,0.004617,0.004723,0.004963,0.006716,2022-07-09 11:03:00
67,1658215440000,0.00454000,0.004663,0.00453600,0.004661,11358424.0,52562.53919000,217,MFTUSDT,0.004537,0.004679,0.004945,0.00524,2022-07-19 07:24:00
68,1657188720000,0.00384100,0.003912,0.00383000,0.003899,23421018.0,91013.76080100,245,KEYUSDT,0.003841,0.00396,0.00405,0.00479,2022-07-07 10:12:00
69,1657189560000,0.00452600,0.00475,0.00452600,0.004719,27081808.0,125617.65748000,620,KEYUSDT,0.004514,0.0048,0.004943,0.005314,2022-07-07 10:26:00
70,1657207500000,0.00460000,0.004703,0.00459600,0.00469,4976223.0,23208.70788400,161,KEYUSDT,0.0046,0.004797,0.005343,0.005669,2022-07-07 15:25:00
71,1657262880000,0.00515000,0.005208,0.00515000,0.005203,2160741.0,11180.65122600,86,KEYUSDT,0.00515,0.005207,0.005377,0.005521,2022-07-08 06:48:00
72,1657610940000,0.00455000,0.004689,0.00455000,0.004667,10700894.0,49627.57433200,269,KEYUSDT,0.00454,0.004682,0.005143,0.005242,2022-07-12 07:29:00
73,1657616220000,0.00502500,0.0051,0.00502400,0.005078,3694207.0,18721.14035900,166,KEYUSDT,0.005023,0.00509,0.005311,0.0054,2022-07-12 08:57:00
74,1657114920000,0.01788000,0.01828,0.01784000,0.01817,3209366.0,58189.93247000,244,DOCKUSDT,0.01787,0.01866,0.01982,0.02112,2022-07-06 13:42:00
75,1659034860000,1.69400000,1.743,1.69400000,1.719,96654.0,166079.53250000,533,BANDUSDT,1.69,1.722,1.839,2.053,2022-07-28 19:01:00
76,1657720860000,0.12650000,0.148,0.12650000,0.136,2819525.0,384667.33140000,2105,BEAMUSDT,0.1269,0.1987,0.2077,0.2721,2022-07-13 14:01:00
77,1657724160000,0.20210000,0.2127,0.20200000,0.209,411375.0,85068.69670000,531,BEAMUSDT,0.2021,0.2126,0.2331,0.2271,2022-07-13 14:56:00
78,1657724940000,0.22190000,0.2336,0.22170000,0.2335,433082.0,98815.89930000,682,BEAMUSDT,0.2219,0.2346,0.2441,0.28,2022-07-13 15:09:00
79,1657728420000,0.23240000,0.257,0.23000000,0.2445,932734.0,225820.09250000,1271,BEAMUSDT,0.2325,0.2522,0.258,0.2743,2022-07-13 16:07:00
80,1657739820000,0.23580000,0.2394,0.23580000,0.2394,280854.0,66728.70960000,200,BEAMUSDT,0.2355,0.242,0.2653,0.263,2022-07-13 19:17:00
81,1657740540000,0.26170000,0.2665,0.25750000,0.2653,338221.0,88464.40040000,513,BEAMUSDT,0.2613,0.266,0.291,0.2927,2022-07-13 19:29:00
82,1657741020000,0.28850000,0.299,0.28820000,0.2945,1008711.0,297374.01160000,1327,BEAMUSDT,0.2889,0.2971,0.3084,0.318,2022-07-13 19:37:00
83,1657759200000,0.19520000,0.2017,0.19500000,0.1973,99502.0,19739.41580000,140,BEAMUSDT,0.1952,0.1988,0.2059,0.2121,2022-07-14 00:40:00
84,1657764660000,0.20190000,0.205,0.20020000,0.2037,179003.0,36342.19950000,238,BEAMUSDT,0.2013,0.2055,0.21,0.2347,2022-07-14 02:11:00
85,1657773240000,0.20780000,0.2144,0.20780000,0.2144,140852.0,29751.67630000,161,BEAMUSDT,0.2074,0.215,0.2349,0.2303,2022-07-14 04:34:00
86,1657774260000,0.22990000,0.2389,0.22950000,0.2355,324199.0,75857.21150000,485,BEAMUSDT,0.2298,0.24,0.2543,0.2802,2022-07-14 04:51:00
87,1657793340000,0.20940000,0.2133,0.20940000,0.213,42015.0,8864.38990000,79,BEAMUSDT,0.2099,0.2133,0.2199,0.2296,2022-07-14 10:09:00
88,1657974660000,0.18520000,0.1877,0.18360000,0.1872,100569.0,18694.01720000,109,BEAMUSDT,0.1853,0.19,0.2036,0.2125,2022-07-16 12:31:00
89,1656939240000,0.12750000,0.131,0.12720000,0.1306,1899897.0,245431.38250000,629,RENUSDT,0.1273,0.1377,0.1449,0.147,2022-07-04 12:54:00
90,1662318420000,0.03203000,0.0326,0.03203000,0.03254,4136146.1,133884.80004000,675,RVNUSDT,0.03204,0.033,0.03507,0.03535,2022-09-04 19:07:00
91,1657873140000,0.10450000,0.1186,0.10450000,0.1078,2991820.0,324638.51960000,1928,NKNUSDT,0.1045,0.1097,0.1131,0.1171,2022-07-15 08:19:00
92,1660996140000,0.09660000,0.1046,0.09630000,0.103,1072808.0,107563.20860000,473,NKNUSDT,0.0964,0.143,0.1577,0.1638,2022-08-20 11:49:00
93,1655493960000,0.37300000,0.381,0.37300000,0.379,48871.9,18424.51030000,121,STXUSDT,0.373,0.38,0.414,0.414,2022-06-17 19:26:00
94,1655769960000,0.37500000,0.38,0.37400000,0.379,21505.1,8126.95210000,48,STXUSDT,0.374,0.382,0.42,0.425,2022-06-21 00:06:00
95,1656317580000,0.48800000,0.498,0.48800000,0.497,160761.6,79135.27530000,143,STXUSDT,0.488,0.503,0.516,0.534,2022-06-27 08:13:00
96,1656029760000,0.03310000,0.03362,0.03284000,0.03344,1251448.5,41482.16737400,212,ARPAUSDT,0.03309,0.03373,0.03488,0.03626,2022-06-24 00:16:00
97,1656045900000,0.04137000,0.04259,0.04133000,0.04215,2551195.5,106602.56208700,537,ARPAUSDT,0.04141,0.04296,0.04506,0.046,2022-06-24 04:45:00
98,1656046440000,0.04418000,0.0465,0.04387000,0.04576,5368912.8,240145.00996700,826,ARPAUSDT,0.04425,0.04631,0.04907,0.0499,2022-06-24 04:54:00
99,1656046920000,0.04735000,0.04958,0.04734000,0.04891,2431988.8,117084.16025100,542,ARPAUSDT,0.04737,0.05024,0.05267,0.05352,2022-06-24 05:02:00
100,1656584340000,0.85400000,0.87,0.85400000,0.868,22157.6,19134.27330000,151,RLCUSDT,0.853,0.868,0.897,0.965,2022-06-30 10:19:00
101,1656585120000,0.93300000,0.955,0.93300000,0.949,59681.1,56616.03610000,155,RLCUSDT,0.933,0.974,1.0,1.05,2022-06-30 10:32:00
102,1656585900000,1.01300000,1.041,1.00100000,1.027,43217.1,44316.06560000,270,RLCUSDT,1.013,1.076,1.143,1.192,2022-06-30 10:45:00
103,1656616260000,1.00600000,1.022,1.00600000,1.02,39268.7,39808.17650000,178,RLCUSDT,1.006,1.03,1.057,1.103,2022-06-30 19:11:00
104,1660147080000,1.21200000,1.239,1.20500000,1.234,92419.6,113032.80650000,443,RLCUSDT,1.212,1.238,1.595,1.404,2022-08-10 15:58:00
105,1660188120000,1.52000000,1.543,1.51900000,1.539,104389.6,159917.62580000,555,RLCUSDT,1.52,1.553,1.765,1.772,2022-08-11 03:22:00
106,1655395740000,0.10420000,0.1057,0.10410000,0.1057,312703.0,32853.50540000,121,CTXCUSDT,0.1042,0.1058,0.1107,0.1151,2022-06-16 16:09:00
107,1655416560000,0.13760000,0.1398,0.13760000,0.1396,215948.0,29991.42120000,175,CTXCUSDT,0.1375,0.1399,0.1436,0.1503,2022-06-16 21:56:00
108,1657721460000,0.11260000,0.1144,0.11260000,0.1142,78326.0,8895.49220000,50,CTXCUSDT,0.1126,0.1142,0.1185,0.1264,2022-07-13 14:11:00
109,1658065860000,0.14830000,0.1507,0.14770000,0.1503,893235.0,133542.57430000,367,CTXCUSDT,0.1482,0.1544,0.1619,0.1785,2022-07-17 13:51:00
110,1655237340000,0.00319500,0.003255,0.00319500,0.003237,3207635.0,10321.33577700,82,TROYUSDT,0.003195,0.003253,0.003698,0.004078,2022-06-14 20:09:00
111,1655266020000,0.00362000,0.003679,0.00360300,0.003674,5136586.0,18642.50859000,95,TROYUSDT,0.003615,0.003674,0.003899,0.003979,2022-06-15 04:07:00
112,1655661360000,0.00339000,0.003459,0.00339000,0.003459,7863653.0,26901.33250300,136,TROYUSDT,0.003386,0.003474,0.003627,0.003796,2022-06-19 17:56:00
113,1657190100000,0.00379800,0.003895,0.00379800,0.003863,16537725.0,63803.54290300,281,TROYUSDT,0.003791,0.003882,0.0041,0.004395,2022-07-07 10:35:00
114,1658742360000,0.00419700,0.00425,0.00419700,0.004247,7212571.0,30476.61421700,161,TROYUSDT,0.004195,0.00431,0.004589,0.004602,2022-07-25 09:46:00
115,1660152900000,0.00495500,0.00503,0.00493500,0.00503,9429940.0,47111.43292000,243,TROYUSDT,0.004949,0.005125,0.005411,0.005514,2022-08-10 17:35:00
116,1656787800000,0.02184000,0.02197,0.02184000,0.02197,69823.8,1532.51761700,7,VITEUSDT,0.02169,0.0225,0.02411,0.02588,2022-07-02 18:50:00
117,1657117200000,0.02493000,0.0254,0.02485000,0.02539,1100490.1,27847.36061600,152,VITEUSDT,0.02484,0.02548,0.02624,0.0286,2022-07-06 14:20:00
118,1657721520000,0.02290000,0.02331,0.02290000,0.02331,772124.9,17866.77085600,71,VITEUSDT,0.02296,0.02354,0.02496,0.02546,2022-07-13 14:12:00
119,1657725240000,0.02518000,0.02559,0.02517000,0.02559,71419.7,1809.15129400,41,VITEUSDT,0.02512,0.02559,0.02631,0.02797,2022-07-13 15:14:00
120,1658144940000,0.02920000,0.0296,0.02920000,0.0296,356274.9,10501.56234300,44,VITEUSDT,0.0292,0.03003,0.03379,0.0366,2022-07-18 11:49:00
121,1655198040000,0.21020000,0.2135,0.21000000,0.2128,375980.0,79447.21540000,334,OGNUSDT,0.2102,0.2147,0.2271,0.2325,2022-06-14 09:14:00
122,1655318160000,0.20780000,0.2108,0.20780000,0.2102,169283.0,35474.21170000,139,OGNUSDT,0.2077,0.2117,0.2208,0.225,2022-06-15 18:36:00
123,1655913240000,0.54620000,0.5747,0.54620000,0.5623,172038.0,97166.32040000,296,DREPUSDT,0.5472,0.5813,0.625,0.6182,2022-06-22 15:54:00
124,1657845420000,0.57110000,0.5829,0.57100000,0.5821,27112.0,15651.08510000,148,DREPUSDT,0.5728,0.585,0.614,0.63,2022-07-15 00:37:00
125,1656181560000,0.00989000,0.0101,0.00986000,0.01007,2944860.0,29512.42591000,57,TCTUSDT,0.00987,0.01012,0.01107,0.01141,2022-06-25 18:26:00
126,1657720260000,0.23900000,0.245,0.23700000,0.244,106787.8,25610.40510000,149,WRXUSDT,0.239,0.25,0.261,0.285,2022-07-13 13:51:00
127,1657744740000,0.26500000,0.27,0.26400000,0.27,335911.4,90014.91850000,363,WRXUSDT,0.265,0.272,0.281,0.303,2022-07-13 20:39:00
128,1658328900000,0.27400000,0.278,0.27400000,0.277,126647.2,34962.67620000,265,WRXUSDT,0.274,0.279,0.298,0.31,2022-07-20 14:55:00
129,1657872840000,0.01277000,0.013,0.01275000,0.01297,3864635.4,49837.21543800,233,BTSUSDT,0.01276,0.01335,0.01442,0.01462,2022-07-15 08:14:00
130,1661251680000,0.01121000,0.0114,0.01118000,0.0114,963507.9,10864.13883400,84,BTSUSDT,0.01122,0.0116,0.0127,0.01333,2022-08-23 10:48:00
131,1656336600000,1.15800000,1.174,1.15300000,1.173,30339.7,35428.50700000,203,LSKUSDT,1.157,1.23,1.292,1.707,2022-06-27 13:30:00
132,1659379200000,1.23500000,1.25,1.23500000,1.248,33702.2,41980.28620000,178,LSKUSDT,1.233,1.26,1.468,1.498,2022-08-01 18:40:00
133,1659379740000,1.44000000,1.49,1.40500000,1.484,154033.8,222634.19180000,1233,LSKUSDT,1.445,1.533,1.593,1.628,2022-08-01 18:49:00
134,1658727660000,0.10170000,0.1032,0.10170000,0.1032,107723.0,11053.05730000,64,LTOUSDT,0.1016,0.1032,0.1084,0.1104,2022-07-25 05:41:00
135,1656839400000,0.02890000,0.0293,0.02890000,0.0293,162258.0,4722.52590000,21,AIONUSDT,0.0289,0.0297,0.0319,0.0319,2022-07-03 09:10:00
136,1656839880000,0.03150000,0.0325,0.03110000,0.032,886878.0,28236.09190000,325,AIONUSDT,0.0315,0.0323,0.0335,0.0348,2022-07-03 09:18:00
137,1657552320000,0.03210000,0.0326,0.03200000,0.0326,390428.0,12643.86370000,43,AIONUSDT,0.032,0.0331,0.0345,0.0364,2022-07-11 15:12:00
138,1657719000000,0.02879000,0.0293,0.02871000,0.0293,778307.0,22667.95324000,86,AIONUSDT,0.0287,0.0303,0.0321,0.03239,2022-07-13 13:30:00
139,1657789800000,0.03469000,0.03572,0.03469000,0.03543,928558.0,32674.28779000,155,AIONUSDT,0.03469,0.03578,0.04362,0.047,2022-07-14 09:10:00
140,1659421740000,0.04331000,0.0441,0.04331000,0.0441,678583.0,29717.01928000,224,AIONUSDT,0.04348,0.0447,0.04788,0.04778,2022-08-02 06:29:00
141,1655380080000,0.00304800,0.003125,0.00304700,0.003125,9022284.0,27877.02933000,169,MBLUSDT,0.003049,0.003138,0.003308,0.003428,2022-06-16 11:48:00
142,1656744660000,0.00249400,0.002522,0.00249400,0.002522,3226146.0,8108.11350100,67,MBLUSDT,0.002489,0.002575,0.002872,0.002773,2022-07-02 06:51:00
143,1658195040000,0.00458000,0.004635,0.00457800,0.004626,6849325.0,31523.01493700,229,MBLUSDT,0.004573,0.004618,0.004825,0.004985,2022-07-19 01:44:00
144,1658212680000,0.00504900,0.005131,0.00503700,0.005117,26804164.0,136558.33262700,349,MBLUSDT,0.005051,0.005123,0.00527,0.005691,2022-07-19 06:38:00
145,1657238460000,0.04917000,0.05325,0.04916000,0.05222,4499274.0,230580.63474200,1376,STPTUSDT,0.04914,0.06227,0.11257,0.0723,2022-07-08 00:01:00
146,1660435260000,0.05341000,0.05479,0.05341000,0.05445,1308129.0,70863.44462100,316,STPTUSDT,0.05326,0.05491,0.05748,0.05959,2022-08-14 00:01:00
147,1656844320000,0.18790000,0.1999,0.18750000,0.1937,582541.0,113417.21420000,453,WTCUSDT,0.1879,0.1937,0.215,0.2091,2022-07-03 10:32:00
148,1657719480000,0.22230000,0.2273,0.22110000,0.2248,119439.0,26735.05780000,141,WTCUSDT,0.221,0.2317,0.2535,0.2561,2022-07-13 13:38:00
149,1657741140000,0.25730000,0.2629,0.25730000,0.2616,134697.0,35012.62570000,172,WTCUSDT,0.2572,0.2649,0.2723,0.2925,2022-07-13 19:39:00
150,1657742460000,0.26600000,0.278,0.26560000,0.2708,211007.0,57365.13560000,316,WTCUSDT,0.266,0.2753,0.2818,0.2943,2022-07-13 20:01:00
151,1657743480000,0.28370000,0.2884,0.28370000,0.2861,124867.0,35801.02750000,203,WTCUSDT,0.283,0.2936,0.3202,0.3113,2022-07-13 20:18:00
152,1657744140000,0.31130000,0.319,0.31130000,0.318,163134.0,51572.02010000,314,WTCUSDT,0.3113,0.32,0.3373,0.3594,2022-07-13 20:29:00
153,1658890740000,0.23930000,0.2413,0.23930000,0.2413,24388.0,5855.76040000,26,WTCUSDT,0.2385,0.2434,0.252,0.2699,2022-07-27 02:59:00
154,1659157620000,0.25530000,0.288,0.25530000,0.2871,2089094.0,559088.01390000,926,WTCUSDT,0.2555,0.305,0.3373,0.505,2022-07-30 05:07:00
155,1659178560000,0.35450000,0.3602,0.35420000,0.3602,103185.0,36989.99420000,154,WTCUSDT,0.3553,0.361,0.3733,0.4004,2022-07-30 10:56:00
156,1659418440000,0.29510000,0.299,0.29500000,0.299,116210.0,34483.74990000,86,WTCUSDT,0.2956,0.3046,0.3238,0.3499,2022-08-02 05:34:00
157,1661594280000,0.31290000,0.3163,0.31210000,0.3163,96462.0,30373.06770000,130,WTCUSDT,0.3129,0.317,0.3346,0.3493,2022-08-27 09:58:00
158,1656828420000,0.02837000,0.02877,0.02837000,0.02875,444659.5,12701.30403000,62,DATAUSDT,0.0283,0.02875,0.02933,0.031,2022-07-03 06:07:00
159,1657782780000,0.03345000,0.03439,0.03342000,0.03389,2404050.6,81705.58767700,636,DATAUSDT,0.03339,0.03392,0.03605,0.03618,2022-07-14 07:13:00
160,1658063760000,0.03601000,0.03644,0.03583000,0.03642,583318.5,21018.90983900,162,DATAUSDT,0.03601,0.03696,0.03815,0.03946,2022-07-17 13:16:00
161,1656343380000,0.42030000,0.4279,0.41890000,0.426,35934.0,15185.31830000,130,HIVEUSDT,0.4205,0.4387,0.469,0.5206,2022-06-27 15:23:00
162,1656382140000,0.51550000,0.5301,0.51470000,0.5232,125952.0,65467.46210000,360,HIVEUSDT,0.5147,0.539,0.5683,0.615,2022-06-28 02:09:00
163,1656384780000,0.57210000,0.5837,0.56770000,0.5788,96600.0,55667.52650000,250,HIVEUSDT,0.5722,0.582,0.6052,0.6286,2022-06-28 02:53:00
